x,y_expected,y_actual,error(abs),error(rate)
-9.8564453125,2.00000000000000000000e0,2,3.66437305e-44,1.83218652e-44
-9.85546875,2.00000000000000000000e0,2,3.73596167e-44,1.86798084e-44
-9.8544921875,2.00000000000000000000e0,2,3.80894165e-44,1.90447082e-44
-9.853515625,2.00000000000000000000e0,2,3.88333988e-44,1.94166994e-44
-9.8525390625,2.00000000000000000000e0,2,3.95918378e-44,1.97959189e-44
-9.8515625,2.00000000000000000000e0,2,4.03650130e-44,2.01825065e-44
-9.8505859375,2.00000000000000000000e0,2,4.11532092e-44,2.05766046e-44
-9.849609375,2.00000000000000000000e0,2,4.19567166e-44,2.09783583e-44
-9.8486328125,2.00000000000000000000e0,2,4.27758311e-44,2.13879155e-44
-9.84765625,2.00000000000000000000e0,2,4.36108543e-44,2.18054271e-44
-9.8466796875,2.00000000000000000000e0,2,4.44620935e-44,2.22310468e-44
-9.845703125,2.00000000000000000000e0,2,4.53298621e-44,2.26649310e-44
-9.8447265625,2.00000000000000000000e0,2,4.62144792e-44,2.31072396e-44
-9.84375,2.00000000000000000000e0,2,4.71162703e-44,2.35581351e-44
-9.8427734375,2.00000000000000000000e0,2,4.80355670e-44,2.40177835e-44
-9.841796875,2.00000000000000000000e0,2,4.89727074e-44,2.44863537e-44
-9.8408203125,2.00000000000000000000e0,2,4.99280360e-44,2.49640180e-44
-9.83984375,2.00000000000000000000e0,2,5.09019040e-44,2.54509520e-44
-9.8388671875,2.00000000000000000000e0,2,5.18946692e-44,2.59473346e-44
-9.837890625,2.00000000000000000000e0,2,5.29066963e-44,2.64533482e-44
-9.8369140625,2.00000000000000000000e0,2,5.39383572e-44,2.69691786e-44
-9.8359375,2.00000000000000000000e0,2,5.49900308e-44,2.74950154e-44
-9.8349609375,2.00000000000000000000e0,2,5.60621032e-44,2.80310516e-44
-9.833984375,2.00000000000000000000e0,2,5.71549680e-44,2.85774840e-44
-9.8330078125,2.00000000000000000000e0,2,5.82690263e-44,2.91345131e-44
-9.83203125,2.00000000000000000000e0,2,5.94046869e-44,2.97023435e-44
-9.8310546875,2.00000000000000000000e0,2,6.05623667e-44,3.02811833e-44
-9.830078125,2.00000000000000000000e0,2,6.17424901e-44,3.08712450e-44
-9.8291015625,2.00000000000000000000e0,2,6.29454900e-44,3.14727450e-44
-9.828125,2.00000000000000000000e0,2,6.41718076e-44,3.20859038e-44
-9.8271484375,2.00000000000000000000e0,2,6.54218925e-44,3.27109462e-44
-9.826171875,2.00000000000000000000e0,2,6.66962027e-44,3.33481014e-44
-9.8251953125,2.00000000000000000000e0,2,6.79952054e-44,3.39976027e-44
-9.82421875,2.00000000000000000000e0,2,6.93193764e-44,3.46596882e-44
-9.8232421875,2.00000000000000000000e0,2,7.06692009e-44,3.53346004e-44
-9.822265625,2.00000000000000000000e0,2,7.20451731e-44,3.60225866e-44
-9.8212890625,2.00000000000000000000e0,2,7.34477970e-44,3.67238985e-44
-9.8203125,2.00000000000000000000e0,2,7.48775860e-44,3.74387930e-44
-9.8193359375,2.00000000000000000000e0,2,7.63350635e-44,3.81675317e-44
-9.818359375,2.00000000000000000000e0,2,7.78207628e-44,3.89103814e-44
-9.8173828125,2.00000000000000000000e0,2,7.93352275e-44,3.96676137e-44
-9.81640625,2.00000000000000000000e0,2,8.08790116e-44,4.04395058e-44
-9.8154296875,2.00000000000000000000e0,2,8.24526797e-44,4.12263399e-44
-9.814453125,2.00000000000000000000e0,2,8.40568073e-44,4.20284036e-44
-9.8134765625,2.00000000000000000000e0,2,8.56919808e-44,4.28459904e-44
-9.8125,2.00000000000000000000e0,2,8.73587978e-44,4.36793989e-44
-9.8115234375,2.00000000000000000000e0,2,8.90578675e-44,4.45289337e-44
-9.810546875,2.00000000000000000000e0,2,9.07898107e-44,4.53949053e-44
-9.8095703125,2.00000000000000000000e0,2,9.25552600e-44,4.62776300e-44
-9.80859375,2.00000000000000000000e0,2,9.43548602e-44,4.71774301e-44
-9.8076171875,2.00000000000000000000e0,2,9.61892684e-44,4.80946342e-44
-9.806640625,2.00000000000000000000e0,2,9.80591544e-44,4.90295772e-44
-9.8056640625,2.00000000000000000000e0,2,9.99652005e-44,4.99826003e-44
-9.8046875,2.00000000000000000000e0,2,1.01908103e-43,5.09540513e-44
-9.8037109375,2.00000000000000000000e0,2,1.03888569e-43,5.19442846e-44
-9.802734375,2.00000000000000000000e0,2,1.05907323e-43,5.29536614e-44
-9.8017578125,2.00000000000000000000e0,2,1.07965100e-43,5.39825500e-44
-9.80078125,2.00000000000000000000e0,2,1.10062651e-43,5.50313254e-44
-9.7998046875,2.00000000000000000000e0,2,1.12200740e-43,5.61003700e-44
-9.798828125,2.00000000000000000000e0,2,1.14380147e-43,5.71900735e-44
-9.7978515625,2.00000000000000000000e0,2,1.16601666e-43,5.83008328e-44
-9.796875,2.00000000000000000000e0,2,1.18866106e-43,5.94330529e-44
-9.7958984375,2.00000000000000000000e0,2,1.21174292e-43,6.05871460e-44
-9.794921875,2.00000000000000000000e0,2,1.23527065e-43,6.17635326e-44
-9.7939453125,2.00000000000000000000e0,2,1.25925282e-43,6.29626408e-44
-9.79296875,2.00000000000000000000e0,2,1.28369815e-43,6.41849074e-44
-9.7919921875,2.00000000000000000000e0,2,1.30861554e-43,6.54307771e-44
-9.791015625,2.00000000000000000000e0,2,1.33401407e-43,6.67007034e-44
-9.7900390625,2.00000000000000000000e0,2,1.35990297e-43,6.79951483e-44
-9.7890625,2.00000000000000000000e0,2,1.38629165e-43,6.93145826e-44
-9.7880859375,2.00000000000000000000e0,2,1.41318972e-43,7.06594862e-44
-9.787109375,2.00000000000000000000e0,2,1.44060696e-43,7.20303482e-44
-9.7861328125,2.00000000000000000000e0,2,1.46855334e-43,7.34276668e-44
-9.78515625,2.00000000000000000000e0,2,1.49703900e-43,7.48519500e-44
-9.7841796875,2.00000000000000000000e0,2,1.52607431e-43,7.63037154e-44
-9.783203125,2.00000000000000000000e0,2,1.55566981e-43,7.77834904e-44
-9.7822265625,2.00000000000000000000e0,2,1.58583625e-43,7.92918125e-44
-9.78125,2.00000000000000000000e0,2,1.61658459e-43,8.08292295e-44
-9.7802734375,2.00000000000000000000e0,2,1.64792599e-43,8.23962997e-44
-9.779296875,2.00000000000000000000e0,2,1.67987184e-43,8.39935920e-44
-9.7783203125,2.00000000000000000000e0,2,1.71243372e-43,8.56216861e-44
-9.77734375,2.00000000000000000000e0,2,1.74562345e-43,8.72811727e-44
-9.7763671875,2.00000000000000000000e0,2,1.77945308e-43,8.89726541e-44
-9.775390625,2.00000000000000000000e0,2,1.81393487e-43,9.06967437e-44
-9.7744140625,2.00000000000000000000e0,2,1.84908134e-43,9.24540669e-44
-9.7734375,2.00000000000000000000e0,2,1.88490521e-43,9.42452607e-44
-9.7724609375,2.00000000000000000000e0,2,1.92141949e-43,9.60709747e-44
-9.771484375,2.00000000000000000000e0,2,1.95863741e-43,9.79318704e-44
-9.7705078125,2.00000000000000000000e0,2,1.99657244e-43,9.98286222e-44
-9.76953125,2.00000000000000000000e0,2,2.03523835e-43,1.01761917e-43
-9.7685546875,2.00000000000000000000e0,2,2.07464912e-43,1.03732456e-43
-9.767578125,2.00000000000000000000e0,2,2.11481904e-43,1.05740952e-43
-9.7666015625,2.00000000000000000000e0,2,2.15576266e-43,1.07788133e-43
-9.765625,2.00000000000000000000e0,2,2.19749478e-43,1.09874739e-43
-9.7646484375,2.00000000000000000000e0,2,2.24003052e-43,1.12001526e-43
-9.763671875,2.00000000000000000000e0,2,2.28338527e-43,1.14169263e-43
-9.7626953125,2.00000000000000000000e0,2,2.32757471e-43,1.16378735e-43
-9.76171875,2.00000000000000000000e0,2,2.37261483e-43,1.18630741e-43
-9.7607421875,2.00000000000000000000e0,2,2.41852192e-43,1.20926096e-43
-9.759765625,2.00000000000000000000e0,2,2.46531257e-43,1.23265628e-43
